atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	RDKit_SMARTS	RDKit_SMARTS_index	ligand_atom_type	interaction_types
C_ali_weak_pol	832	4.0	4.528586465481156	0.883277824215068	0.2012088969333104	1.8392594415860648	0	120	140	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	6.0	2.857255636530702	2.0999171104218166	0.832083605782631	3.7613240227383216	0	120	140	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	0.0	0.9167122457937156	0.0	0.0	0.0	-	120	140	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	6.0	3.646018185037432	1.6456308486399944	0.6019912681731557	2.6052609237473088	0	120	140	[s]	0	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	1.0	0.3569020345995668	2.8018893227156	0.0	9.496465689647396	0	120	140	[s]	0	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	0.0	0.1753449236988576	0.0	0.0	0.0	-	120	140	[s]	0	sulfur_aromatic	desolvation;pi
C_pi_pos	146	0.0	0.0512290503837093	0.0	0.0	0.0	-	120	140	[s]	0	sulfur_aromatic	desolvation;pi
O_ali_mix	361	0.0	0.3718829833384681	0.0	0.0	0.0	-	120	140	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	0.0	0.4703317555859671	0.0	0.0	0.0	-	120	140	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	2.0	3.553310733198467	0.5628553622721663	0.0	1.4539753242967497	0	120	140	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	0.0	0.7676331308930016	0.0	0.0	0.0	-	120	140	[s]	0	sulfur_aromatic	desolvation;pi
N_don_pos	195	0.0	0.1054927007097389	0.0	0.0	0.0	-	120	140	[s]	0	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	0.0	0.316437165661631	0.0	0.0	0.0	-	120	140	[s]	0	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	0.0	0.0093291127106843	0.0			?	120	140	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	0.0	1.5776675449585915	0.0	0.0	0.0	-	120	140	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	0.0	0.1471469655619097	0.0	0.0	0.0	-	120	140	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	0.0	0.0648151556202792	0.0	0.0		0	120	140	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	0.0	0.1274114855979322	0.0	0.0		0	120	140	[s]	0	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	3.0	0.6851318944214678	4.37871893634908	0.0	8.688115255466114	0	120	140	[s]	0	sulfur_aromatic	hydrophobic
Water	755	1.0	4.069149796098847	0.2457515820525247	0.0	0.8808661248817828	-	120	140	[s]	0	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	44.0	27.64007508680461	1.5918914786525171	1.0953363799207243	2.049376393744693	+	100	120	[s]	0	sulfur_aromatic	
metal	27	1.0	2.271989098140884	0.440142957031914			?	100	120	[s]	0	sulfur_aromatic	
C_ali_apol	822	299.0	203.7626011284568	1.4673939100900235	1.3399064582581026	1.6022856386862585	+	100	120	[s]	0	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	162.0	157.51600438126252	1.028466920782755	0.8794755002306001	1.1621077956193648	0	100	120	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	95.0	90.15201955930848	1.0537756166128056	0.8714081884811756	1.2670284189870742	0	100	120	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	37.0	29.902673780630103	1.237347545287649	0.8640238201918163	1.6184127218906248	0	100	120	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	204.0	135.61280865040382	1.504282685611884	1.3180522612614567	1.6965255909936834	+	100	120	[s]	0	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	20.0	17.748753298144077	1.1268397089102211	0.7206891880702996	1.6433781738165587	0	100	120	[s]	0	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	4.0	9.304652664734173	0.4298924574756577	0.099033730772097	0.8669667308681138	-	100	120	[s]	0	sulfur_aromatic	desolvation;pi
C_pi_pos	146	3.0	1.886549896051969	1.5902044288773785	0.0	3.556830428884996	0	100	120	[s]	0	sulfur_aromatic	desolvation;pi
O_ali_mix	361	8.0	24.422637765365643	0.3275649451487587	0.1212247606929407	0.6096092691176481	-	100	120	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	13.0	14.00118293684118	0.9284929751037836	0.5145021452752743	1.4273576271628847	0	100	120	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	68.0	107.61948725813102	0.631855825858921	0.4970491490710541	0.7768074090476429	-	100	120	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	14.0	32.875629724752926	0.4258473561484065	0.2289062754331267	0.6368740812142082	-	100	120	[s]	0	sulfur_aromatic	desolvation;pi
N_don_pos	195	3.0	8.895114582909358	0.3372637836238844	0.0	0.7767831861249109	-	100	120	[s]	0	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	6.0	20.37036493418888	0.2945455331499643	0.0428596520170091	0.591650265876555	-	100	120	[s]	0	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	1.0	0.1583307331444478	6.315893194833394			?	100	120	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	35.0	66.93739489199028	0.5228766380358207	0.3542616863258998	0.6956600248181385	-	100	120	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	10.0	7.175463642680225	1.393638167228555	0.6071976515836315	2.279384981413191	0	100	120	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	2.0	3.3814634879179017	0.5914598833156344	0.0	1.345737457782878	0	100	120	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	15.0	8.791802782297896	1.706134722471502	0.9711728538931136	2.52434264004703	0	100	120	[s]	0	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	29.0	22.567959210339545	1.285007639800838	0.8389396104617609	1.7711151738857474	0	100	120	[s]	0	sulfur_aromatic	hydrophobic
Water	755	90.0	170.00504050550327	0.5293960680953256	0.4286219075717507	0.6333096928149222	-	100	120	[s]	0	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	63.0	39.92850341715474	1.577820218849798	1.2398515812905548	1.930279575219228	+	80	100	[s]	0	sulfur_aromatic	
metal	27	0.0	2.766710998233363	0.0			?	80	100	[s]	0	sulfur_aromatic	
C_ali_apol	822	386.0	275.5622368862697	1.4007724874120189	1.289279926905158	1.5270927118705666	+	80	100	[s]	0	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	198.0	209.5157700077923	0.9450362614357668	0.826126717541555	1.0686472835417045	0	80	100	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	122.0	130.20948706164853	0.9369516980144336	0.7936895998741264	1.0656228988316407	0	80	100	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	93.0	44.01086698824358	2.11311447295148	1.713511113544085	2.4798386466318494	+	80	100	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	233.0	185.09848313154905	1.2587893539592514	1.105198722968412	1.4247569419307622	+	80	100	[s]	0	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	23.0	22.88978539182038	1.0048150127357247	0.6438401468864562	1.4363608378146562	0	80	100	[s]	0	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	7.0	13.413449004204248	0.5218642869411106	0.2162473537874061	0.9635733938433332	-	80	100	[s]	0	sulfur_aromatic	desolvation;pi
C_pi_pos	146	5.0	3.1197681219680566	1.602683213791488	0.3594672042446891	2.944669190398548	0	80	100	[s]	0	sulfur_aromatic	desolvation;pi
O_ali_mix	361	18.0	32.33533679964511	0.5566665382683613	0.3337710464295126	0.8339265556013391	-	80	100	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	19.0	18.388520763054533	1.0332533130220036	0.6158692473819665	1.4778788258207152	0	80	100	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	112.0	153.93992990762973	0.7275565219966295	0.6080234213842436	0.8508056951598005	-	80	100	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	15.0	47.85166993179768	0.313468683984891	0.1625635105358167	0.4752233025243577	-	80	100	[s]	0	sulfur_aromatic	desolvation;pi
N_don_pos	195	2.0	11.373998421883742	0.1758396586509077	0.0	0.4380441761246583	-	80	100	[s]	0	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	16.0	28.466680858462123	0.5620606097195829	0.3178009753830574	0.8406670700138361	-	80	100	[s]	0	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	1.0	0.2212207761468227	4.520371085473033			?	80	100	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	81.0	91.6534275320614	0.8837640029519385	0.714506235240174	1.0605938661271253	0	80	100	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	12.0	9.80815028619378	1.2234722806900225	0.6356896908265793	1.869214509728967	0	80	100	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	5.0	4.5550763733131845	1.0976764361830438	0.2526512460695083	2.064603616770881	0	80	100	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	7.0	10.665584097700773	0.6563166101244301	0.2527285577819542	1.1545349311022135	0	80	100	[s]	0	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	38.0	31.149549333454285	1.219921341179354	0.8841541745466708	1.5974597891019018	0	80	100	[s]	0	sulfur_aromatic	hydrophobic
Water	755	147.0	236.0757939097728	0.6226813751865758	0.5119638668229969	0.7275041399208024	-	80	100	[s]	0	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	33.0	27.567990606652216	1.1970404543027169	0.8192672716748924	1.5726634867954774	0	60	80	[s]	0	sulfur_aromatic	
metal	27	5.0	3.1310276886492154	1.5969197647552886			?	60	80	[s]	0	sulfur_aromatic	
C_ali_apol	822	265.0	230.44101733680304	1.149968886019484	1.0191602993310882	1.2717487789694368	+	60	80	[s]	0	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	182.0	174.8742182248584	1.040748040777395	0.9018084913023652	1.1768419888564683	0	60	80	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	125.0	105.62034836714616	1.1834840722688054	1.0176195669948973	1.3737737509515595	+	60	80	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	84.0	34.65125333408614	2.4241547395161582	1.940249298344108	2.891070869796504	+	60	80	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	201.0	154.55093386743067	1.3005421253061595	1.1107999387971117	1.4764485363462223	+	60	80	[s]	0	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	17.0	19.95546486227572	0.8518969674385888	0.5181756040219807	1.2634451053939295	0	60	80	[s]	0	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	11.0	11.331083422956947	0.9707809561893996	0.4400276474782443	1.5670823863293837	0	60	80	[s]	0	sulfur_aromatic	desolvation;pi
C_pi_pos	146	1.0	2.719606941989542	0.367700193936277	0.0	1.1912264234149723	0	60	80	[s]	0	sulfur_aromatic	desolvation;pi
O_ali_mix	361	13.0	25.76756559516115	0.5045102127319799	0.2593088408319928	0.7576831460958482	-	60	80	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	11.0	16.9435255791633	0.6492155336034379	0.3306311194494569	1.0807394994495552	0	60	80	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	79.0	123.4556122316648	0.6399061052952074	0.5101509700597039	0.7765980125074772	-	60	80	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	12.0	40.79754734092934	0.2941353287667181	0.1462149148715583	0.4942571239859321	-	60	80	[s]	0	sulfur_aromatic	desolvation;pi
N_don_pos	195	3.0	9.71875222403988	0.3086816013869899	0.0	0.7222789451248136	-	60	80	[s]	0	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	12.0	23.19321396221761	0.5173927175228208	0.2228767494785793	0.8075553138606406	-	60	80	[s]	0	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	1.0	0.1806160191460512	5.53660746553921			?	60	80	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	90.0	73.09527947515632	1.231269661272576	0.9847873715405362	1.4923139682269673	0	60	80	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	7.0	7.801642691953385	0.8972469358561884	0.2848879581471495	1.5367529528556731	0	60	80	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	3.0	4.2639435593896	0.7035740408415401	0.0	1.4378922548220532	0	60	80	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	5.0	10.204132070680684	0.4899975779778854	0.0944580644106065	1.0230812091124295	0	60	80	[s]	0	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	34.0	24.12279110978289	1.409455474918549	0.9755978364239792	1.8580205734261657	0	60	80	[s]	0	sulfur_aromatic	hydrophobic
Water	755	118.0	187.61243348786653	0.6289561827341864	0.5317797136182378	0.7284090426683755	-	60	80	[s]	0	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	26.0	21.46752874871487	1.2111314862711648	0.763546262705949	1.6647694021850414	0	40	60	[s]	0	sulfur_aromatic	
metal	27	0.0	1.8020205377894032	0.0			?	40	60	[s]	0	sulfur_aromatic	
C_ali_apol	822	186.0	162.29095085156217	1.1460897790297817	1.0048777685542938	1.3018363158376542	+	40	60	[s]	0	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	135.0	124.21179299248044	1.086853323244216	0.928182316665646	1.263293117020174	0	40	60	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	90.0	76.21205797892448	1.180915492728046	0.920337750023452	1.432527550975639	0	40	60	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	57.0	24.97684331337143	2.282113847808977	1.7333585085612508	2.819582923214695	+	40	60	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	144.0	110.50395084021626	1.30312082875858	1.075557249685312	1.5269129929386556	+	40	60	[s]	0	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	16.0	14.48530475717758	1.1045677166075418	0.5980768956521769	1.6352171705835032	0	40	60	[s]	0	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	7.0	7.53355530797894	0.9291761610333118	0.371343770443731	1.756656633850456	0	40	60	[s]	0	sulfur_aromatic	desolvation;pi
C_pi_pos	146	0.0	2.0645790651980307	0.0	0.0	0.0	-	40	60	[s]	0	sulfur_aromatic	desolvation;pi
O_ali_mix	361	16.0	20.369946835642544	0.7854708767331596	0.4196055718693569	1.186492491072058	0	40	60	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	8.0	10.950117947763747	0.7305857378124201	0.2919830680802772	1.240282189306717	0	40	60	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	63.0	84.80821048048502	0.7428526040470663	0.5643431565417655	0.9189128773570212	-	40	60	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	5.0	25.99527705005696	0.1923426317162118	0.0389990952827988	0.3464408682837827	-	40	60	[s]	0	sulfur_aromatic	desolvation;pi
N_don_pos	195	0.0	6.786832157072726	0.0	0.0	0.0	-	40	60	[s]	0	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	10.0	19.56446975904589	0.5111306425964531	0.2133074402440855	0.9212377044176954	-	40	60	[s]	0	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	1.0	0.129512198120308	7.721280423879978			?	40	60	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	58.0	53.05781282093734	1.093147208983941	0.8280722915011824	1.375505294674103	0	40	60	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	4.0	5.49320766489051	0.7281719978594197	0.0	1.4755607273070754	0	40	60	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	4.0	2.8175520978003363	1.4196720632505078	0.0	3.046907182651984	0	40	60	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	9.0	6.951812447114847	1.294626411236856	0.4573876748280792	2.1635731257446467	0	40	60	[s]	0	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	18.0	17.09551003972839	1.052908041829092	0.5810165977577028	1.5763813244822855	0	40	60	[s]	0	sulfur_aromatic	hydrophobic
Water	755	79.0	136.43115410792782	0.579046629903202	0.4620721634084102	0.7029219333595588	-	40	60	[s]	0	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	18.0	18.666808857016573	0.9642783690493552	0.490356843295201	1.472757657375372	0	20	40	[s]	0	sulfur_aromatic	
metal	27	0.0	2.232072790213342	0.0			?	20	40	[s]	0	sulfur_aromatic	
C_ali_apol	822	141.0	125.67829743198185	1.1219120793413866	0.9472355912966892	1.3148698296404735	0	20	40	[s]	0	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	88.0	99.7304552149138	0.8823784049753378	0.7205083251667771	1.0636807798792387	0	20	40	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	60.0	62.518954606060674	0.9597089455200762	0.7463400096338549	1.17944410963643	0	20	40	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	40.0	21.317815756585293	1.876364842286602	1.3256003977337905	2.4848823748312	+	20	40	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	91.0	86.37907488878949	1.0534958856315586	0.8250865043362894	1.285459153046537	0	20	40	[s]	0	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	8.0	10.111410884040891	0.7911853342471338	0.3101679696203332	1.367547413534293	0	20	40	[s]	0	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	5.0	6.697782626270194	0.746515717065658	0.174318710243831	1.4571965738884016	0	20	40	[s]	0	sulfur_aromatic	desolvation;pi
C_pi_pos	146	1.0	1.2619178309818715	0.7924446231351856	0.0	2.551437214773378	0	20	40	[s]	0	sulfur_aromatic	desolvation;pi
O_ali_mix	361	14.0	15.395673740207773	0.909346368092824	0.4570716710434976	1.4667664867763364	0	20	40	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	8.0	9.884490408610294	0.809348754391149	0.3088179054120289	1.4343596185687753	0	20	40	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	90.0	74.9313752063676	1.2010990022821826	0.961603982433437	1.413264408254728	0	20	40	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	10.0	24.38293966676053	0.4101228209834052	0.1839934626569931	0.6870421783827071	-	20	40	[s]	0	sulfur_aromatic	desolvation;pi
N_don_pos	195	1.0	5.410888193964864	0.1848125417034802	0.0	0.5933902489463331	-	20	40	[s]	0	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	8.0	12.356492408922453	0.647432923134668	0.1752774924321332	1.208984675641222	0	20	40	[s]	0	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	0.0	0.1136255489083219	0.0			?	20	40	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	24.0	42.69788269514426	0.5620887614347527	0.3680943757216646	0.8006041101689878	-	20	40	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	4.0	4.175368228398061	0.9579993383085776	0.2027244481004894	1.879950554883724	0	20	40	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	2.0	1.894077886080365	1.0559227868600651	0.0	2.707015114448754	0	20	40	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	6.0	5.369100540476024	1.1175056147240707	0.2646199053477514	2.0059580807356987	0	20	40	[s]	0	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	21.0	13.396856459783164	1.567531910418028	1.010695639944044	2.143721985643574	+	20	40	[s]	0	sulfur_aromatic	hydrophobic
Water	755	117.0	112.39663812952256	1.040956401784657	0.883326871038815	1.212239522488154	0	20	40	[s]	0	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	15.0	9.779511064877529	1.533819012064061	0.6938506924347542	2.4103680936087115	0	0	20	[s]	0	sulfur_aromatic	
metal	27	0.0	1.270086578609003	0.0			?	0	20	[s]	0	sulfur_aromatic	
C_ali_apol	822	29.0	52.57233951289464	0.5516208764665504	0.3754350215754226	0.75710244112518	-	0	20	[s]	0	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	18.0	40.86574856686772	0.4404666653920948	0.2688649251394772	0.6585367554789264	-	0	20	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	19.0	26.22468600988704	0.7245081978421689	0.4284415831186736	1.1110304582859676	0	0	20	[s]	0	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	16.0	9.127730376317826	1.7529001559371742	0.9934401419457116	2.6532784323567564	0	0	20	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	30.0	35.97779276062797	0.8338477071008724	0.5463015657098997	1.092205680436314	0	0	20	[s]	0	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	2.0	5.482332994853586	0.3648081942263365	0.0	0.9489456296612422	-	0	20	[s]	0	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	1.0	2.701533303115777	0.3701601601011779	0.0	1.2359869282387594	0	0	20	[s]	0	sulfur_aromatic	desolvation;pi
C_pi_pos	146	1.0	0.5208266028295714	1.9200248116496983	0.0	6.184704142124804	0	0	20	[s]	0	sulfur_aromatic	desolvation;pi
O_ali_mix	361	6.0	6.042069406482524	0.9930372520319962	0.3100568447812326	1.7682694785348745	0	0	20	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	7.0	3.604309551508333	1.9421195377268965	0.6332852201234215	3.527496119028162	0	0	20	[s]	0	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	46.0	30.92572950343224	1.4874345969719087	1.1261979006696028	1.903437012479828	+	0	20	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	15.0	9.817257053554028	1.5279216911784663	0.8452353934015652	2.3744805209228	0	0	20	[s]	0	sulfur_aromatic	desolvation;pi
N_don_pos	195	2.0	2.463651786545137	0.8118030360145448	0.0	2.1193416407745245	0	0	20	[s]	0	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	0.0	5.483373818073171	0.0	0.0	0.0	-	0	20	[s]	0	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	0.0	0.0431293024023325	0.0			?	0	20	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	20.0	19.012531308910763	1.0519377811952073	0.6160971974083782	1.537197884502458	0	0	20	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	4.0	2.5671886614287995	1.558124675485966	0.367171872738167	3.073478642348332	0	0	20	[s]	0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	2.0	1.281978004580295	1.5600891691232854	0.0	3.684369245229095	0	0	20	[s]	0	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	0.0	1.78137076638	0.0	0.0	0.0	-	0	20	[s]	0	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	10.0	5.462586414627404	1.8306346556317288	0.840413533633486	2.8742206956224705	0	0	20	[s]	0	sulfur_aromatic	hydrophobic
Water	755	80.0	49.99223665119429	1.6002484657403069	1.3200979762137095	1.9061052558566256	+	0	20	[s]	0	sulfur_aromatic	desolvation;hbond_weak
other_ligand	351	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
metal	82	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
C_ali_apol	1693	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
C_ali_weak_pol	1725	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
C_ali_don	1674	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
C_pi_carbonyl	1589	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
C_pi_phenyl	1588	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
C_pi_don	647	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
C_pi_neg	898	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
C_pi_pos	344	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
O_ali_mix	843	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
O_pi_mix	691	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
O_pi_acc	1665	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
O_pi_acc_neg	1055	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
N_don_pos	420	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
N_pi_don_pos	502	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
N_pi	50	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
N_pi_amide_don	1608	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
N_pi_arom_don	505	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
N_pi_arom_acc	267	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
S_mix	259	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
S_apol	785	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
Water	1597	0.0	0.0				?	160	180	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
other_ligand	351	0.0	0.0				?	140	160	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
metal	82	0.0	0.0				?	140	160	[c]-[C&d1]	1	carbon_alkyl_terminal_polarized_aryl	
