atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	distance_min	distance_max	ligand_atom_type	interaction_types
C_pi_phenyl	334	86.0	63.83200746391688	1.3472864698578422	1.1049357403566833	1.6155160563646198	+	0	180	3.75	4.0	sulfur_thiazole	hydrophobic;pi
C_pi_don	124	6.0	7.959120932189112	0.7538520963708656	0.254795281980031	1.32581920563433	0	0	180	3.75	4.0	sulfur_thiazole	hydrophobic;hbond_weak;pi
C_pi_neg	182	0.0	4.132892112912255	0.0	0.0	0.0	-	0	180	3.75	4.0	sulfur_thiazole	desolvation;pi
C_pi_pos	61	3.0	1.0736821077042218	2.7941231193790563	0.0	5.696370027390771	0	0	180	3.75	4.0	sulfur_thiazole	desolvation;pi
O_ali_mix	179	3.0	11.920892997548282	0.2516589990881553	0.0	0.5523843783923736	-	0	180	3.75	4.0	sulfur_thiazole	desolvation;hbond_weak
O_pi_mix	149	4.0	6.278580039378206	0.6370867258062599	0.1517683453188853	1.301024218879719	0	0	180	3.75	4.0	sulfur_thiazole	desolvation;hbond_weak
O_pi_acc	363	25.0	52.491033711113474	0.4762718169657033	0.3194570967734899	0.6492687108041229	-	0	180	3.75	4.0	sulfur_thiazole	desolvation;hydrophobic;pi
O_pi_acc_neg	215	1.0	14.094473999108056	0.0709497921003141	0.0	0.2497530182273941	-	0	180	3.75	4.0	sulfur_thiazole	desolvation;pi
N_don_pos	97	1.0	3.692015783380613	0.2708547467487652	0.0	0.8816150518691481	-	0	180	3.75	4.0	sulfur_thiazole	desolvation;hbond_weak
N_pi_don_pos	110	4.0	9.993809496760557	0.4002477735138517	0.089221079073297	0.8492614064583323	-	0	180	3.75	4.0	sulfur_thiazole	desolvation;hbond_weak;pi
N_pi	9	0.0	0.1369788637327219	0.0			?	0	180	3.75	4.0	sulfur_thiazole	desolvation;hydrophobic;pi
N_pi_amide_don	341	23.0	30.61153727192106	0.7513507013937889	0.4874994026426176	1.0481400223386708	0	0	180	3.75	4.0	sulfur_thiazole	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	88	5.0	3.6290630175953584	1.3777660998879633	0.2607471433874101	2.632184304625643	0	0	180	3.75	4.0	sulfur_thiazole	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	53	1.0	1.257675843490966	0.7951174423643791	0.0	2.6366782985445125	0	0	180	3.75	4.0	sulfur_thiazole	desolvation;hydrophobic;pi
S_mix	54	5.0	3.5208417440266286	1.4201149507735966	0.3368958403817491	2.659966005961692	0	0	180	3.75	4.0	sulfur_thiazole	desolvation;hbond_weak
S_apol	149	14.0	8.960642026137432	1.5623880475487346	0.8572939823755203	2.353785483292845	0	0	180	3.75	4.0	sulfur_thiazole	hydrophobic
Water	335	30.0	78.00366331150892	0.3845973217974969	0.256687674218531	0.5297395243146751	-	0	180	3.75	4.0	sulfur_thiazole	desolvation;hbond_weak
C_ali_apol	822	0.0	0.2787970098211418	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	0.0	0.3907127196536211	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	0.0	0.1467504176399316	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	0.0	0.0283930225387816	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	0.0	0.3455324041722334	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	0.0	0.0221130404281102	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	0.0	0.024719704396767	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;pi
C_pi_pos	146	0.0	0.0019783875002306	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;pi
O_ali_mix	361	0.0	0.0961809357545912	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	0.0	0.0171279255820241	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	0.0	0.1357161796385998	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	0.0	0.0779417754348596	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;pi
N_don_pos	195	1.0	0.0465175314234954	21.49727144581264	21.49727144581264		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	0.0	0.0247813863529708	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi_amide_don	769	0.0	0.1054097409834199	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	0.0	0.0260689982268885	0.0	0.0		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
Water	755	1.0	0.2312588204523328	4.324159390089601	4.324159390089601		0	0	180	2.5	2.75	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	0.0	0.5202124950284713	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	
C_ali_apol	822	1.0	2.898628483347584	0.344990745017835	0.0	0.9911790566890292	-	0	180	2.75	3.0	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	0.0	2.5095393722750017	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	0.0	1.2180657640304395	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	1.0	0.5150107767011866	1.941706941367963	0.0	4.859868239848117	0	0	180	2.75	3.0	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	3.0	2.0656642822558244	1.452317313016531	0.0	2.7050789689818666	0	0	180	2.75	3.0	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	0.0	0.3731071222596981	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	0.0	0.0724289759378438	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	desolvation;pi
C_pi_pos	146	0.0	0.0592688377090791	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	desolvation;pi
O_ali_mix	361	0.0	0.4690064708429637	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	0.0	0.1426127575348132	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	9.0	2.198033574696297	4.094568938167168	2.596614675715556	5.70966742258268	+	0	180	2.75	3.0	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	1.0	0.3717561679337273	2.689935194776026	0.0	8.16802573647935	0	0	180	2.75	3.0	sulfur_aromatic	desolvation;pi
N_don_pos	195	0.0	0.1089423221262683	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	0.0	0.4693012859646308	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	0.0	0.0114354827609158	0.0			?	0	180	2.75	3.0	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	0.0	0.8977840485495888	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	1.0	0.1872861734677768	5.339422454333252	0.0	13.872793129151145	0	0	180	2.75	3.0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	0.0	0.0793919474444803	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	0.0	0.0674317997129257	0.0	0.0		0	0	180	2.75	3.0	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	0.0	0.5328154710698105	0.0	0.0	0.0	-	0	180	2.75	3.0	sulfur_aromatic	hydrophobic
Water	755	2.0	2.232276388350674	0.8959464027112286	0.0	2.031029407415504	0	0	180	2.75	3.0	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	5.0	3.529764827373602	1.4165249654097658	0.0	2.7009733537444887	0	0	180	3.0	3.25	sulfur_aromatic	
metal	27	0.0	0.2844405677024879	0.0			?	0	180	3.0	3.25	sulfur_aromatic	
C_ali_apol	822	1.0	15.95554799018938	0.0626741244246121	0.0	0.2330341940905632	-	0	180	3.0	3.25	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	2.0	13.224550125957846	0.1512338779732321	0.0	0.390778661431995	-	0	180	3.0	3.25	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	0.0	8.356263723039792	0.0	0.0	0.0	-	0	180	3.0	3.25	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	1.0	3.17229505403152	0.3152291898980668	0.0	1.0960568906740629	0	0	180	3.0	3.25	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	2.0	10.830482215487953	0.1846639845029183	0.0	0.4896535566373209	-	0	180	3.0	3.25	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	1.0	1.221421121455453	0.8187184439781048	0.0	2.740417681554504	0	0	180	3.0	3.25	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	2.0	1.0381584230957883	1.926488246404629	0.0	4.933716613923937	0	0	180	3.0	3.25	sulfur_aromatic	desolvation;pi
C_pi_pos	146	0.0	0.1280027535437755	0.0	0.0	0.0	-	0	180	3.0	3.25	sulfur_aromatic	desolvation;pi
O_ali_mix	361	8.0	2.042424853771854	3.916912774159586	1.746660592960057	6.296965726217652	+	0	180	3.0	3.25	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	1.0	1.1476960256011648	0.8713108503414034	0.0	3.510997208582209	0	0	180	3.0	3.25	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	37.0	11.313470344647872	3.270437705924938	2.474936711745096	4.039850440832224	+	0	180	3.0	3.25	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	6.0	4.268147334196324	1.4057621563173563	0.3818886712146161	2.4009816611402983	0	0	180	3.0	3.25	sulfur_aromatic	desolvation;pi
N_don_pos	195	0.0	0.6736328908255181	0.0	0.0	0.0	-	0	180	3.0	3.25	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	1.0	1.514733431014355	0.6601821677166925	0.0	2.533248296976431	0	0	180	3.0	3.25	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	0.0	0.0051176101090499	0.0			?	0	180	3.0	3.25	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	1.0	6.2757168238946	0.1593443471178512	0.0	0.5157837847470635	-	0	180	3.0	3.25	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	0.0	0.6882420129543683	0.0	0.0	0.0	-	0	180	3.0	3.25	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	1.0	0.3142496355747933	3.182183483429988	0.0	11.231126129605247	0	0	180	3.0	3.25	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	0.0	0.7602339473911491	0.0	0.0	0.0	-	0	180	3.0	3.25	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	0.0	1.4386422555988023	0.0	0.0	0.0	-	0	180	3.0	3.25	sulfur_aromatic	hydrophobic
Water	755	35.0	15.816766032542562	2.212841735661289	1.7124144198394815	2.7782818889624785	+	0	180	3.0	3.25	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	20.0	11.033058455098075	1.8127339831829263	1.0957589116086213	2.442400131397988	+	0	180	3.25	3.5	sulfur_aromatic	
metal	27	1.0	0.9586751885828028	1.04310616558074			?	0	180	3.25	3.5	sulfur_aromatic	
C_ali_apol	822	25.0	57.15389928907484	0.4374154749014445	0.3004426375409092	0.5920791543525742	-	0	180	3.25	3.5	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	23.0	46.24991671608374	0.4972981927987253	0.3107362466803114	0.6750504430603768	-	0	180	3.25	3.5	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	5.0	30.04699989677897	0.1664059645614069	0.0342366005327092	0.3069824804189809	-	0	180	3.25	3.5	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	23.0	10.671029841246318	2.1553683517123146	1.4029648764760905	2.9233146142856605	+	0	180	3.25	3.5	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	31.0	42.345206992072434	0.7320781311992074	0.4669046430116028	1.013011558497502	0	0	180	3.25	3.5	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	2.0	5.7781387103620805	0.3461322235849669	0.0	0.9633840734157498	-	0	180	3.25	3.5	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	3.0	3.577215807689157	0.8386410441191603	0.0	1.7520981782213645	0	0	180	3.25	3.5	sulfur_aromatic	desolvation;pi
C_pi_pos	146	1.0	0.6197396825029382	1.613580714988763	0.0	4.563238967670856	0	0	180	3.25	3.5	sulfur_aromatic	desolvation;pi
O_ali_mix	361	11.0	6.566467653658278	1.675177672408351	0.8054017620842758	2.7075813885037734	0	0	180	3.25	3.5	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	6.0	4.01100287793269	1.4958852393275917	0.4359586852570621	3.05928129049362	0	0	180	3.25	3.5	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	70.0	36.77181528429454	1.9036318837894688	1.5617084877825709	2.2721661340795816	+	0	180	3.25	3.5	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	19.0	13.696931983305774	1.3871719610754991	0.8034981610202705	1.9769510167380275	0	0	180	3.25	3.5	sulfur_aromatic	desolvation;pi
N_don_pos	195	1.0	2.491116561289091	0.4014264187953231	0.0	1.215164366892644	0	0	180	3.25	3.5	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	3.0	6.051931943912751	0.495709473900728	0.0	0.9751268604500424	-	0	180	3.25	3.5	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	0.0	0.0316600438029636	0.0			?	0	180	3.25	3.5	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	24.0	20.454248875992224	1.1733503462045742	0.7499473089480841	1.60858918303651	0	0	180	3.25	3.5	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	4.0	2.2742698705039315	1.7588062225498693	0.3908491711545704	3.467646980559437	0	0	180	3.25	3.5	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	1.0	1.214031202664006	0.8237020579089342	0.0	3.07999452344644	0	0	180	3.25	3.5	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	2.0	2.5997473626258465	0.7693055212795453	0.0	2.031096537732365	0	0	180	3.25	3.5	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	8.0	6.241290643389987	1.2817861652497506	0.5338848726477075	2.241736353748612	0	0	180	3.25	3.5	sulfur_aromatic	hydrophobic
Water	755	88.0	60.16160511713663	1.4627269307170427	1.2202318836224988	1.7225396306773149	+	0	180	3.25	3.5	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	33.0	21.6558782589822	1.5238356812572404	1.0583020596873205	2.049315884906424	+	0	180	3.5	3.75	sulfur_aromatic	
metal	27	0.0	2.2140011489456373	0.0			?	0	180	3.5	3.75	sulfur_aromatic	
C_ali_apol	822	180.0	159.23215264409686	1.130424961360171	0.9603875901899618	1.2756614632960073	0	0	180	3.5	3.75	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	106.0	130.36095838141566	0.8131268848903418	0.6574240895196903	0.976195921463462	-	0	180	3.5	3.75	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	79.0	81.23146482491144	0.9725295508369668	0.7868053567223665	1.16446248219015	0	0	180	3.5	3.75	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	48.0	27.77251656619405	1.72832735145175	1.2419355603109026	2.241008536104825	+	0	180	3.5	3.75	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	148.0	114.85774936442296	1.2885504096934952	1.0669460538117437	1.5036751683395353	+	0	180	3.5	3.75	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	10.0	15.260322075129878	0.6552941642232601	0.2814831068165694	1.0550849076969573	0	0	180	3.5	3.75	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	6.0	8.335068519486287	0.7198501111265966	0.2486080864009017	1.2666428360328688	0	0	180	3.5	3.75	sulfur_aromatic	desolvation;pi
C_pi_pos	146	0.0	1.7321244766524924	0.0	0.0	0.0	-	0	180	3.5	3.75	sulfur_aromatic	desolvation;pi
O_ali_mix	361	16.0	20.23043957561438	0.7908874120207591	0.429011841255797	1.247817593223144	0	0	180	3.5	3.75	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	17.0	11.51239889258774	1.4766687776033762	0.8584187073436358	2.177560748187436	0	0	180	3.5	3.75	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	74.0	93.69356400164018	0.7898087855714888	0.6357308788645153	0.9504460002229572	-	0	180	3.5	3.75	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	8.0	29.52990185977229	0.2709118383795972	0.0999642470368914	0.4682801968716957	-	0	180	3.5	3.75	sulfur_aromatic	desolvation;pi
N_don_pos	195	1.0	7.881902130942859	0.1268729278018042	0.0	0.3975011445113997	-	0	180	3.5	3.75	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	8.0	16.696326830918455	0.4791473047344465	0.1795442095815059	0.8868576300432794	-	0	180	3.5	3.75	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	2.0	0.1363768258462156	14.665248201738365			?	0	180	3.5	3.75	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	63.0	59.05508135875723	1.0668006638967704	0.8432228368564318	1.2850466385332613	0	0	180	3.5	3.75	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	9.0	6.314822084605432	1.4252183005979884	0.6161609686463135	2.3531836265290247	0	0	180	3.5	3.75	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	2.0	3.232166636796641	0.6187799778733483	0.0	1.576055832336046	0	0	180	3.5	3.75	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	5.0	6.5520198070318285	0.7631234561644406	0.1624668197079553	1.4536957806735216	0	0	180	3.5	3.75	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	23.0	17.513713376125498	1.3132566181740388	0.8749814955832547	1.847820612950796	0	0	180	3.5	3.75	sulfur_aromatic	hydrophobic
Water	755	145.0	147.99905035912354	0.97973601619844	0.8181720089174516	1.1342037609134927	0	0	180	3.5	3.75	sulfur_aromatic	desolvation;hbond_weak
other_ligand	165	36.0	28.08690470894028	1.2817361105846927	0.862881517670523	1.7517106303914078	0	0	180	3.75	4.0	sulfur_aromatic	
metal	27	3.0	2.8960831885719345	1.035881846156259			?	0	180	3.75	4.0	sulfur_aromatic	
C_ali_apol	822	335.0	223.94345743221425	1.4959133159824578	1.3491378372178549	1.622293157939258	+	0	180	3.75	4.0	sulfur_aromatic	hydrophobic
C_ali_weak_pol	832	188.0	169.0368389449821	1.1121835995832248	0.9726526194207176	1.2426174323388255	0	0	180	3.75	4.0	sulfur_aromatic	hbond_weak;hydrophobic
C_ali_don	816	129.0	102.72581154160704	1.2557700743765956	1.0410059184299083	1.4457492523465552	+	0	180	3.75	4.0	sulfur_aromatic	hbond_weak;hydrophobic
C_pi_carbonyl	757	79.0	32.88311126427565	2.402449067701995	1.894348013837688	2.896823612373174	+	0	180	3.75	4.0	sulfur_aromatic	desolvation;hydrophobic;pi
C_pi_phenyl	749	198.0	149.0790173845149	1.3281547160275728	1.15148869192991	1.5173223315143078	+	0	180	3.75	4.0	sulfur_aromatic	hydrophobic;pi
C_pi_don	295	21.0	19.180843374178792	1.094842369041507	0.6561092189395934	1.502246897917103	0	0	180	3.75	4.0	sulfur_aromatic	hydrophobic;hbond_weak;pi
C_pi_neg	424	3.0	10.360230101358017	0.2895688580900111	0.0	0.6637333831952142	-	0	180	3.75	4.0	sulfur_aromatic	desolvation;pi
C_pi_pos	146	4.0	2.641836907450984	1.514098008366255	0.3748322625589473	2.9776253586189143	0	0	180	3.75	4.0	sulfur_aromatic	desolvation;pi
O_ali_mix	361	6.0	26.66402203967873	0.2250223162533919	0.0728927864536298	0.434098255828957	-	0	180	3.75	4.0	sulfur_aromatic	desolvation;hbond_weak
O_pi_mix	319	12.0	15.877312448048002	0.7557954181014628	0.3968101985843368	1.1729774927860224	0	0	180	3.75	4.0	sulfur_aromatic	desolvation;hbond_weak
O_pi_acc	793	53.0	116.74906014942174	0.4539651105727767	0.3481753421564252	0.5648713224790668	-	0	180	3.75	4.0	sulfur_aromatic	desolvation;hydrophobic;pi
O_pi_acc_neg	487	4.0	36.550093442591134	0.1094388446990637	0.0264862252089645	0.2414219996314387	-	0	180	3.75	4.0	sulfur_aromatic	desolvation;pi
N_don_pos	195	2.0	8.99533179553511	0.2223375463473968	0.0	0.5936766076462663	-	0	180	3.75	4.0	sulfur_aromatic	desolvation;hbond_weak
N_pi_don_pos	246	10.0	24.016740283620816	0.4163762393192011	0.1828103914214538	0.745884252546641	-	0	180	3.75	4.0	sulfur_aromatic	desolvation;hbond_weak;pi
N_pi	15	1.0	0.2140851041777446	4.67103960287563			?	0	180	3.75	4.0	sulfur_aromatic	desolvation;hydrophobic;pi
N_pi_amide_don	769	72.0	71.87837344380682	1.0016921161451748	0.7964681244209046	1.2081138064693784	0	0	180	3.75	4.0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	223	9.0	7.58055136864657	1.1872487319622054	0.4778739914997125	1.9986054016854056	0	0	180	3.75	4.0	sulfur_aromatic	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	140	4.0	3.5682511799670444	1.1209973172451786	0.2670891212342326	2.264020655230732	0	0	180	3.75	4.0	sulfur_aromatic	desolvation;hydrophobic;pi
S_mix	136	8.0	9.362010114964898	0.8545173420836446	0.3415286837793302	1.4321511940795817	0	0	180	3.75	4.0	sulfur_aromatic	desolvation;hbond_weak
S_apol	362	28.0	24.15914044543765	1.158981631123705	0.7984962016881058	1.5672322933773708	0	0	180	3.75	4.0	sulfur_aromatic	hydrophobic
Water	755	61.0	179.55089333600966	0.3397365441443125	0.2621578230058773	0.4249163517478148	-	0	180	3.75	4.0	sulfur_aromatic	desolvation;hbond_weak
other_ligand	351	1.0	0.4601627610528554	2.1731441234227504	0.0		0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	
metal	82	0.0	0.1598558812873527	0.0	0.0		0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	
C_ali_apol	1693	1.0	2.1079929025704804	0.4743848989152681	0.0	1.7111771764686965	0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	hydrophobic
C_ali_weak_pol	1725	0.0	1.298322120361207	0.0	0.0	0.0	-	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	hydrophobic
C_ali_don	1674	0.0	0.8562172774601182	0.0	0.0	0.0	-	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	hydrophobic
C_pi_carbonyl	1589	0.0	0.2429347179111717	0.0	0.0	0.0	-	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hydrophobic
C_pi_phenyl	1588	0.0	1.89473452650686	0.0	0.0	0.0	-	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	hbond_weak;hydrophobic
C_pi_don	647	0.0	0.1530781022341969	0.0	0.0		0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	hydrophobic
C_pi_neg	898	0.0	0.0797459606266514	0.0	0.0	0.0	-	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hbond_weak
C_pi_pos	344	0.0	0.0294761675633678	0.0	0.0		0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation
O_ali_mix	843	1.0	0.2469825052385724	4.048869773322816	0.0	17.929529314617465	0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hbond_weak
O_pi_mix	691	0.0	0.2398560667141666	0.0	0.0	0.0	-	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hbond_weak
O_pi_acc	1665	3.0	0.9918950269983212	3.024513601079963	0.0	5.331880749048659	0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hbond_weak;hydrophobic
O_pi_acc_neg	1055	1.0	0.284488716160009	3.5150779036085065	0.0	14.493900509609464	0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hbond_weak
N_don_pos	420	0.0	0.1106865768917617	0.0	0.0		0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation
N_pi_don_pos	502	0.0	0.2912593938032174	0.0	0.0		0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation
N_pi	50	0.0	0.0042646838170832	0.0			?	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hbond_weak;hydrophobic
N_pi_amide_don	1608	1.0	0.5877300763954753	1.701461334313465	0.0	4.882325983558363	0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hydrophobic
N_pi_arom_don	505	0.0	0.0066858686431081	0.0	0.0		0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hydrophobic
N_pi_arom_acc	267	0.0	0.0185832192292674	0.0	0.0		0	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hbond_weak;hydrophobic
S_mix	259	0.0	0.2398645572766336	0.0	0.0	0.0	-	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation
S_apol	785	0.0	0.2847193204518707	0.0	0.0	0.0	-	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	hydrophobic
Water	1597	5.0	2.410463570806251	2.074289800748825	1.0757937826490371	3.079885637115402	+	0	180	2.5	2.75	carbon_alkyl_terminal_polarized_aryl	desolvation;hbond_weak
other_ligand	351	3.0	1.3504912236695203	2.221413917706534	0.0	4.81502386085684	0	0	180	2.75	3.0	carbon_alkyl_terminal_polarized_aryl	
